,search_id,search_query,ts,cuid,total
2022,XJDw63Ab0CF1PYh83UJW,move,2019-04-12 23:05:27-04:00,623708455,232690
2023,7KVISe9QwmbZh1BQabBY,gucci,2019-06-10 21:20:44-04:00,169228936,8310
2024,dOod1kExSzAIZfXsKMEf,enough,2018-09-10 15:29:43.000 -0400,327625713,141618
2025,2EQpPClP7Smlt6zVo6VI,the white birch,2020-10-05 12:46:09.000 -0400,589069689,311
2026,FrlyHkScfWxVwPfMjK6E,houdini,2020-08-07 18:57:28.000 -0400,357277224,45
2027,IoTIbTxSCT0B2k1O9M1o,yeti presents,2020-06-30 20:39:05.000 -0400,161854631,106
2028,4i5mG0Ge5xSSI2CzIjl9,stuart guthrie,2020-04-19 05:00:12+02:00,468593662,25
2029,aCgfmLPr1PKZNsKDS9Gs,nature,2020-09-29 09:00:56-04:00,413125653,369723
2030,mjTQ0jYOeM48bJKnzP5X,salomon ligthelm,2018-10-22 19:14:45.000 -0400,231129280,699
2031,REugYKyZ1gC7ASjWMs4T,rich brian,2020-03-12 22:23:51.000 -0400,455987343,1239
2032,rg5er6qWdujPONm6oj4x,documentary,2019-11-15 14:22:43+01:00,63520423,483198
2033,BMGjxNEEatfSTCPHU2jJ,http://ramos.com/,2020-05-26 17:11:41-06:00,330580079,1530
2034,fll3sujjbRa1rzH0MXYN,from the ashes,2020-09-28 08:26:31.000 -0400,492392005,4046
2035,7KVISe9QwmbZh1BQabBY,gucci,2020-01-29 12:20:20.000 -0500,169228936,8310
2036,pQmKCUb2eXOzz7ao5W4I,short film award winning,2020-01-05 16:43:24.000 -0500,472985775,75010
2037,rQcAwvbXiZo9OTmIjF0X,greif,2020-04-11 12:29:52-04:00,216748561,586
2038,d80e3Xz4wULWm19eLf8y,excelsior elle ginter,2020-04-20 09:06:17.000 -0400,652462563,4
2039,AaqyxmMASIj5lMBCegOT,one minute short film,2020-09-21 01:22:22.000 -0400,676830143,3848
2040,wXlyFgbOF8UIWmqSkSBB,notes on blindness,2020-03-24 09:50:27.000 -0400,693149313,116
2041,AOm1DkQXCC3gnmpLn6K1,realy,2019-10-06 04:45:40-04:00,403961650,1029
2042,9bRQutjB2XAJYSDct3aF,tomato,2020-07-27 09:21:14.000 -0400,377838437,11171
2043,tVLENusIdkZ02MTIOyEJ,sea chair,2019-10-29 07:15:18-04:00,47457493,405
2044,U2GVzbRmJzIcG3AYhU3h,after effects water animals,2020-01-14 13:28:05.000 -0500,192677062,68821
2045,EO8jk2IRXTaseENKKVMj,flight facilities,2020-05-13 04:00:45.000 -0400,29871391,1225
2046,AnjbRyybQJyxWG9fixzF,a-z attitude,2020-10-06 13:38:48.000 -0400,604336180,118
2047,zAIBsbv8ve9D9WrUEiQl,travel,2020-01-28 22:06:15.000 -0500,459156440,408109
2048,2RuFo3gXQq9l0xbGJAhu,light,2019-02-24 06:34:13-06:00,513838990,595909
2049,uhaC2foM5UIDcKKLgja9,for nonna anna,2020-01-20 21:52:58.000 -0500,23649822,1068
2050,Rrog0UCC6zYpMVjeU9kq,kasper tuxen,2020-05-16 16:45:44.000 -0400,570400673,98
2051,nAIjKsqidLvE4XIWd6It,unremarkable,2020-09-01 14:15:19.000 -0400,102973740,402
2052,hASPxJyiAzZgubMnPDIS,watchtower of turkey,2020-02-28 09:13:27.000 -0500,387846504,126
2053,IoTIbTxSCT0B2k1O9M1o,yeti presents,2020-05-15 00:37:33+08:00,161854631,106
2054,XekrzRIs2RkoqfzR3SHG,https://www.clark.com/homepage.php,2020-08-10 15:54:05+03:00,602685075,0
2055,Tzim5i2pI1nVqdX0vMim,onur senturk,2019-12-12 19:28:02.000 -0500,266445500,218
2056,VlfwZIlt8sTi0fLogt4h,peoplebicycling,2019-04-28 12:03:57-04:00,358883755,0
2057,gBQwtlwxHdsMvBUwwsuQ,soft simon ellis,2018-10-05 13:23:21.000 -0400,169320274,4
2058,RQPwmTnZbbCbrP0cynlt,mac demarco,2020-01-14 21:11:44.000 -0500,461470557,957
2059,JjDEs5455g1LZ21UpSW5,women's rights,2020-01-06 18:11:52.000 -0500,135267715,86
2060,Vyg8cC9tPigCf2NCAdDL,kenzo,2020-01-19 22:38:13.000 -0500,102099669,3314
2061,qlQ3QNLW004uU4jqEILM,horse animation,2019-10-31 11:44:28.000 -0400,398175839,85670
2062,YzR8Yth38pcCXDBfLo1Q,watchtower of turkey,2020-01-28 21:24:46.000 -0500,102735540,125
2063,740TYrPj1muPx0GsV4UR,rain,2020-01-06 20:44:58.000 -0500,667775187,123718
2064,JhUp95LTEWbraRNZxk88,77.180.88.47,2020-09-13 02:30:03-04:00,43572846,0
2065,tGGZl4Wa96UPtEslIZrJ,event film,2020-01-29 13:37:03.000 -0500,459010812,42951
2066,7vH95OxEn4PsOykNlWsG,vietnam,2018-09-01 06:16:58.000 -0400,65274301,44261
2067,hRvTe6k6NizHGYKCeWQK,charlotte cardin,2020-03-04 20:04:08.000 -0500,499221004,127
2068,9DLio78rgwmzmrd0eYmi,Real,2018-11-17 05:31:42-05:00,474561143,10121039
2069,TxbC264DFE83bujiegQp,macro,2019-10-30 09:59:51.000 -0400,120924795,150
2070,26a3l26rjuVMo60ysMV0,myself overtime,2020-02-02 22:24:27+01:00,396647539,48
2071,kL1sFHB0KlMzO6x0rY8D,turkey,2020-03-11 19:52:20.000 -0400,555362772,70446
2072,QItK78zhwTn7lYgO6KBE,senseo miles jay,2019-11-20 23:59:49.000 -0500,39097147,1
2073,ZyEJnIFwhX7GbgHIvXXA,internet,2019-10-16 16:24:18.000 -0400,66716242,245366
2074,aULMKfNFfMYkyZSoOXnA,tom cullen,2018-09-18 04:53:29.000 -0400,413050076,174
2075,HUGh0r610afeEnaDSM2u,swarm,2020-07-04 07:25:29.000 -0400,679944291,7203
2076,7mJ5DnpNRlCqgM4lYxg4,japan,2020-02-01 11:28:35.000 -0500,90708192,144507
2077,beioDmLkB2lGAjiqOEp6,documentary,2018-10-08 20:27:04.000 -0400,604797382,443903
2078,clcjzbQyFxmH0r7I5b1h,free birthday,2020-05-03 11:13:41.000 -0400,568425420,6070
2079,BIbgo3P1GGbnOVnGn5Ji,looper,2020-08-13 13:01:08.000 -0400,368388800,2399
2080,bhPmJqd5F1JOQl7i5bFE,ethics of ai,2018-10-16 14:33:37.000 -0400,401537840,98
2081,k6NtQw4o2Gyz0zT31BQ4,food table top,2020-02-18 09:31:35.000 -0500,150001652,62566
2082,fbzsO0lEztODEFtGki2G,elyse kelly,2018-09-12 14:53:18.000 -0400,178550675,96
2083,QbGHkXnNqfQlknfXts05,neon noir,2018-10-15 14:06:30.000 -0400,426322519,156
2084,bNwLRfl8pUwWrxayEBBt,company profile,2020-02-11 18:21:31.000 -0500,450770902,75334
2085,b9GTGHvo9NXFdjVNoMnj,Person kitchen,2020-10-14 05:39:19-04:00,605745471,1800
2086,Dc004tMc0D99LDc4g085,qutie,2019-12-11 01:11:56-09:00,639503067,8
2087,eTABfd03CIb3Ow6FwVsj,love,2019-12-31 04:27:11.000 -0500,72374038,1369350
2088,BM6vVkVoO0FGLbbGaoFi,san sebastian festival,2020-07-02 16:08:30.000 -0400,467288187,103
2089,XYiVexTaAlyo3SwXyZPX,charlotte cardin,2020-08-11 15:01:46.000 -0400,105390284,123
2090,3oLPCwsOPyPlNt5FxBtL,japan,2018-10-05 02:52:42.000 -0400,401889316,136055
2091,pnMrjgssVw453CMHIHH2,jesse solomon clark,2018-09-12 06:21:20.000 -0400,237273006,21
2092,by3v6vaj0fMjy7WJvDvo,souls - i go on,2019-07-30 20:36:18-04:00,455681388,83001
2093,2F6dur6elfopvnwQ6pI7,ace norton,2020-07-02 04:16:45.000 -0400,385239860,211
2094,Xp4ITEqp8CFscHRDPRMl,insensative,2019-08-13 21:00:46+05:00,643753558,2
2095,cAwjyYYrUgxDshjUO37I,backstory,2020-01-29 15:12:00.000 -0500,567609987,2961
2096,vMjlCF2BQT7SYsxCJnsk,nowness,2019-03-17 10:19:35+02:00,327489813,4202
2097,FJBrzkq2zlzw2uOIuSis,https://dummyimage.com/74x594,2020-03-30 18:11:09-04:00,468981277,0
2098,DvCdEY8oZAYDCC7LYUmg,istanbul,2019-12-27 07:13:46.000 -0500,260373843,81064
2099,euu7AeVb0jh8C3PKHwsT,roma,2020-04-13 16:45:27-04:00,371239413,50418
2100,rHsuWlk59vp1NfIwF37p,the newyork times,2018-11-21 17:15:27-06:00,631283567,52
2101,VEQ6kc7KUZ9bfQIKK5Ri,ricochet,2020-08-21 15:35:04.000 -0400,163921248,1428
2102,eSrDRD5pmo14mdsKaHOZ,malloy brothers,2020-01-21 20:35:36.000 -0500,188311899,29
2103,b1if6BVy0HS7y5FkY8FL,dear mr. shakespeare,2020-09-04 03:02:51.000 -0400,273670113,8
2104,XIikqfFbMgVbK50OdqKh,examinated,2020-02-20 10:59:32-05:00,205961386,3
2105,QnVwqHhD9ifUWo869qLM,new york,2020-03-26 18:10:08.000 -0400,541564867,377796
2106,c5MHkdWMVcjLUOqI2IeV,vimeo,2020-02-27 08:44:40.000 -0500,412317916,2445
2107,nRZ7IGnZG3ifdfofjOOA,the blaze - territory,2020-03-03 09:16:24.000 -0500,229145942,101
2108,sw4T1bIkTWGoEzfGFws5,theinternet is under attack,2019-12-16 04:47:01-05:00,55204391,0
2109,nVauytUMcGvzfrIkhtxu,4k,2020-06-29 19:50:17-06:00,109738372,210925
2110,GqGLYlJlgT0bEdUNmx3Y,japan,2020-05-04 07:20:39-04:00,317111927,149689
2111,AiMsCzOe5C6jGO7x0aXr,micah mason,2020-08-21 02:45:17.000 -0400,472527760,74
2112,xk4WaSqkz8SKJexNDf37,music video,2020-03-11 12:54:40.000 -0400,607923607,1113772
2113,mjRl0quCSGYiuzxqnK3I,brotherhood,2019-05-24 23:28:56-04:00,384629992,8155
2114,HS6Z6AW9bsz2uL4VNMgw,adventure,2019-12-12 21:41:07.000 -0500,442257593,254671
2115,uLs2hPK4snV0UQvy7sj0,girl in the hallway,2020-02-03 10:38:36.000 -0500,596378350,28005
2116,acdd5QMgyAmkPrLM15j8,Papanicalou,2019-03-15 03:46:05+03:00,617467782,1
2117,9SURsTEN2CRHXQEsKCgL,music video,2019-10-19 05:38:50.000 -0400,24268783,62
2118,qBt23NsmJotHbcPVhw6i,dance,2019-12-16 10:08:24.000 -0500,107130485,753856
2119,XALnrlXv5il06Cs961Qd,max cooper,2020-03-13 17:42:24-04:00,253922575,1026
2120,P62bfKCWN0l8jqcWiyLX,chocolat,2020-04-12 20:27:54+02:00,615659137,5132
2121,O7U9wEMkYULQsYzXhM7M,https://lee-campbell.net/about.jsp,2019-02-02 16:41:30-05:00,567189394,0
2122,ecK0gYLkCOS5v3JYJxWG,voltewetsuits,2019-08-06 01:31:22+07:00,558368542,2
2123,vd9kyj61vmE2mMTBrv2x,agoria - call of the wild,2020-07-01 00:14:54.000 -0400,196311075,8
2124,0M6az9CVo4hSX4ntlt7w,collaboration,2020-04-20 21:23:59.000 -0400,405081363,220394
2125,EnvsKU6kei65ND1VCZVg,sail awolnation,2020-04-10 21:15:55.000 -0400,468551922,1623
2126,9jwy3tcgMOf4fss4i2AT,new york,2020-01-24 06:50:57.000 -0500,269990007,377665
2127,4DZJ5ljmjr2tCQ2wnZlg,minute miniatures,2020-06-12 09:26:22.000 -0400,658273229,21
2128,07A2qIZxhF7oQyXsorf1,multiple perspectives,2020-01-20 17:06:39.000 -0500,631815278,28383
2129,mzmRqi8F2tZF4qe3LCcr,ag rojas,2019-10-24 08:47:54.000 -0400,569333749,161
2130,uR7Axt8dsT5gbdJy68J9,brutalism,2020-02-04 17:44:30.000 -0500,642053154,3734
2131,P5cO1pPkcB8m1X19p9VX,4k video,2019-12-14 02:15:13.000 -0500,31808161,114255
2132,BJUJQhdSyMG488tbpLl9,dark red,2020-04-22 06:40:14.000 -0400,121853912,75383
2133,eXUYBitED6dgZ9HRLKxk,richard mosse,2020-02-19 11:32:55.000 -0500,479745598,769
2134,rR3aSIuRZNqBgM18mpFn,summer sea,2020-10-20 07:38:06.000 -0400,164997236,8508
2135,xYQiE0SgYWrl9wNxco4V,thunder road,2019-11-04 17:30:53.000 -0500,142989264,23954
2136,9i0647Y2EtNYTrr3LX5b,papy3d,2020-08-21 11:55:45.000 -0400,595593003,52
2137,gj5QVzXsoaUieL5m6w3i,arthouse short film,2018-09-25 13:58:51.000 -0400,654107596,308
2138,zSMEKaErYcgxlJJwLPzT,d.a.r.y.l.,2020-02-10 13:35:14.000 -0500,84121358,2134
2139,AFgPGkDQ9s41YcK7NzFZ,hockey,2020-01-30 12:59:59.000 -0500,17368604,49026
2140,6PSVBXjoVxHCJAaWcb2k,everything is aremix part 2,2019-11-19 19:00:33-05:00,33595501,0
2141,zIG2Lyj4qTYtGoJ5hVC7,music video,2019-07-06 08:14:58-04:00,684267912,1109474
2142,Vyl84xQ4j5aNXzeq5LZF,coalition of the willing,2020-09-15 02:49:05.000 -0400,518633178,116
2143,RT5amNMiyjUY2lsKg6tB,litas,2018-10-12 13:26:21.000 -0400,363805706,692
2144,GME2VtCVLHB6srOPK9tU,make trailer,2018-10-19 19:03:44.000 -0400,341121426,27976
2145,5wyfZVoW4dx0apyUFo0q,theodore ushev,2020-06-26 09:33:32.000 -0400,502825123,81
2146,aBcP8CQ2tQJdDlhB0wZV,watkinsjessica@yahoo.com,2019-01-29 20:54:19+00:00,521528057,0
2147,PghWRkTfh0nk5NrWyaLr,sophia,2018-10-05 15:11:21.000 -0400,32121198,25448
2148,5oEdLHaF8y8UKNn3GIRA,stardust,2020-05-07 20:59:53.000 -0400,468551922,5094
2149,n5fpAxDfWHNOgqEp97Ca,cascada,2019-11-23 01:48:05.000 -0500,643785406,3250
2150,SRvfSxfqzYT3JHPXPJ1R,la peau sauvage,2020-02-09 01:03:37.000 -0500,87784097,39
2151,LWOQ1Yw3v8McIgIRSHSK,nail art,2019-12-07 06:57:21.000 -0500,485233608,22316
2152,pBodpeyWMLYaVCx7gsqt,krump,2020-03-31 10:26:25.000 -0400,107832465,1262
2153,vybVXoIAQ9QnKO7Sr5DL,the neighbor's window,2020-01-09 04:44:11.000 -0500,80409631,1560
2154,rrTgscQx8LRpXphk0QaE,boxing,2018-09-12 06:12:48.000 -0400,102948918,117824
2155,Zrf9k5C7D3tSe8zuKK5f,bereavement,2020-02-17 10:22:10.000 -0500,232565204,12
2156,WWqgBp4UgtbhLFQFMT2Q,rebooted,2020-09-24 05:04:09.000 -0400,148996181,356
2157,7gWipdlkVlHMf7jOajnl,music nostalgia,2020-01-06 06:46:15.000 -0500,626569858,14757
2158,maxkUv7Qf7wnokSC2QHd,ryx,2020-03-10 15:09:06.000 -0400,170944288,79
2159,cOylkILaPF4ExsuVj30y,gift,2018-09-13 10:59:15.000 -0400,641615073,126755
2160,vnJw67dSJcB5jDFAqRL8,making of,2019-12-09 14:49:48.000 -0500,124255798,749435
2161,pCQJbgV9xhJsDhjrlU1g,fireworks close up,2019-12-15 16:56:20.000 -0500,93663644,22756
2162,65TCAPcBgXImW3yiBODq,kin,2018-09-20 14:35:25.000 -0400,281297696,8245
2163,y7qIETwYZtJOIaTWLjKI,airline,2020-03-04 04:51:40.000 -0500,682406347,18568
2164,tyiXgpNcbXN85hW6MBUT,newyork times,2018-11-29 13:32:52-05:00,317209742,77
2165,WqMlLAEEIBRCwsq0LkPF,matty brown,2020-01-10 17:19:03.000 -0500,371870255,3508
2166,hGKRnwUR84adwRGC78ct,mobilegreen screen,2020-06-06 11:29:30-04:00,664325392,0
2167,bTxGAasboRxCT4JR1HCQ,miike snow,2019-11-19 00:17:03.000 -0500,388677049,1093
2168,FvBU11NTmqvkZFCQIIU0,drone show,2019-12-23 15:24:55.000 -0500,520983734,85680
2169,epbYB4QjKOuTVAz73EZS,https://placekitten.com/957/828,2019-01-03 08:06:05-05:00,99768930,0
2170,xE8vg1WRBOcUZr7n487L,zoom h6,2019-11-21 00:30:49.000 -0500,236174165,1529
2171,lAX5UwtwNtnHxWdBjajj,Wish stop,2020-09-05 12:19:18-04:00,76372669,2483
2172,azbZfz1ycaJDEPrdVkeB,miikesnow,2020-02-18 04:59:58+07:00,276328965,234
2173,GrLfcYN76Y2nYp7n3PN7,timeline,2020-01-02 15:57:44.000 -0500,442776342,34502
2174,wijDNAZcfzW4XnXq9iar,112.57.80.132,2019-05-09 20:44:07-04:00,463819672,0
2175,IuSboS1riDz07HyY2vfg,prosthetic leg,2018-09-18 13:53:45.000 -0400,192675426,303
2176,xZ53oNPcTMZblPDfHA7t,where we dwell,2018-09-13 20:02:09.000 -0400,170159465,596
2177,a4kC0mzugX1I08vnuXZz,people moscow,2018-10-21 19:23:39.000 -0400,74840056,1385
2178,j2B6usn18jAMrVz1mkBA,the carpenter,2019-10-04 06:19:26-04:00,260556614,7781
2179,L8CiFzIj8a5MGaWqggga,subtitle graphics,2019-10-17 18:21:02.000 -0400,565153566,55029
2180,C8xaBfp7Hay44kbVYpp8,abstract short,2018-09-26 03:56:00.000 -0400,82033419,4461
2181,xZodkgDsPjDbsb1Jl5r0,wes anderson,2020-06-04 02:39:06.000 -0400,389929206,2862
2182,ljaf6C2oimWtEYzyNQfB,jonas blond,2019-10-24 14:02:01.000 -0400,405979230,51
2183,FVvIOUtwQY82Eajn4Zkg,milkshake,2020-01-10 20:48:28.000 -0500,397906734,2788
2184,bNxt1g7KgYqyJlhRw6lz,new york city,2018-12-16 14:06:25+01:00,60358514,112696
2185,Gox5fKq0oM9waUL10M0l,paco raterta,2020-05-07 04:46:46.000 -0400,407407184,42
2186,LDHuqhRbh14ILOEBbqj7,leon bridges,2019-05-28 06:47:33-06:00,461596264,439
2187,8fzOmq08HEDfTw91Vsyf,expo joe sill,2020-10-15 15:36:29.000 -0400,387460135,3
2188,eehFqzgN0tylFXmr8UGa,you can’t stop us,2020-08-05 10:16:42.000 -0400,497781275,7505
2189,43l1b9Gvjox6BkO1PpMv,time,2020-05-01 21:32:49-04:00,220425549,2021800
2190,S4mt7e7MqqWMpRlgxOcS,brooklyn,2018-10-18 06:06:07.000 -0400,237155511,64
2191,fEWB1FMNEXQmghsqJvjx,water,2020-03-17 21:31:19-04:00,259933480,536017
2192,bnT1DevESqW0cswVz00A,denali,2020-10-17 06:24:59.000 -0400,436332873,2749
2193,qAjctYjq5xAPHBs6e1wR,sypmtoms,2019-05-09 18:14:42+02:00,348504585,5
2194,dbMjVfCQq9OKJdaxXWF1,earth,2018-09-13 08:06:44.000 -0400,337669491,172999
2195,TpBpnd4NvpDGQbPdxWdw,hosogane takuya,2018-10-25 01:07:53.000 -0400,9694911,54
2196,AzXlQYQ5xTj8ScS7geBF,animation documentary,2020-04-02 11:39:20.000 -0400,640265964,78957
2197,6fsBFCAYtkU7VTvJIxis,litas,2018-09-28 17:45:25.000 -0400,95910524,679
2198,TOeg3Z61QOxzV5N8QISY,berlin,2018-09-14 13:56:19.000 -0400,20545017,173881
2199,Y7lfmOshim3BLqZmmlMR,denali,2019-02-05 23:07:25+14:00,432597871,2775
2200,iED0hs9oItEK1yaufrRS,http://www.watkins-ross.com/,2020-07-22 01:59:11-04:00,419926984,4
2201,0nwqKmCUBTVKsP441803,st. petersburg russia,2020-01-09 10:20:58.000 -0500,403607075,4148
2202,N21e5FsUgXLQD7Opp5lT,Happy herself report,2019-05-30 23:18:29-04:00,577244302,10
2203,9nQaRw37iLw1XWUCKCW4,runningstock,2020-07-29 00:23:40-04:00,585788840,0
2204,gF7glj2JTBkW58q2EvQv,18.168.220.13,2020-07-21 23:23:55-05:00,570070613,0
2205,9jELjpUy8TzVJJErEE9w,music video,2019-11-07 22:11:15.000 -0500,317292984,1088017
2206,dIWly3LHkhXvwGyrsNqZ,tyler fairbank,2019-12-19 22:59:34.000 -0500,413692227,25
2207,y68tbddO81q4mnyKWlCf,nature commercial,2019-12-04 19:41:46.000 -0500,668610363,56148
2208,Ysn27vCtWyTU2V2CTFV1,st. petersburg,2020-01-09 12:13:38.000 -0500,403607075,19400
2209,fuMyqupX0L5jGig79gjB,dance film,2020-08-09 01:09:13-04:00,407115973,38740
2210,2fBYcC0qOwKvoPgQdBQW,no woman no cry,2020-10-09 16:14:16.000 -0400,330479992,607
2211,eFS3Y0onWW8inidj6b5c,experimental,2020-02-02 04:42:18.000 -0500,670917240,212385
2212,LHAmiVHVzD4UQvFLl4Da,many people in video,2020-03-04 21:06:44.000 -0500,114428063,53001
2213,CIBJIW4Jr0CMUSOhOZUk,rupert walker,2019-11-29 23:12:55.000 -0500,690219232,115
2214,yNeH18WhsxAgXuUJhFpk,andrea marini,2019-11-30 11:41:35.000 -0500,308118441,1490
2215,2iiDXss8VHdkoCnyqW2t,short movie,2020-09-25 16:32:33.000 -0400,235528814,65423
2216,bUdcnibhOHormYpujDKq,the offseason,2018-09-20 15:47:05.000 -0400,538938697,655
2217,7WROk70CW5P0iyF1pKb2,high maintenance,2020-10-11 16:50:53.000 -0400,452470032,6243
2218,GSsc8dgsOLExzSQy8VJL,here,2020-02-11 16:15:23.000 -0500,385835386,1462396
2219,oLxLQEuAVyFgL4Mi6Z6V,fauve,2018-10-23 22:40:58.000 -0400,105784985,709
2220,mcCdSNqq0hm1i9SlAzBs,many sad fates of mr. toledano,2018-09-12 11:22:55.000 -0400,396607187,4
2221,iwfg4GvTtnLJUuawZnrq,life,2019-12-16 11:14:05.000 -0500,507721015,1545262
2222,HGXlAykOFTTkpRHWNIX5,goosebumps,2020-05-27 15:35:12.000 -0400,376039618,1529
2223,Vn9ZiGZ0Y9ah29g8UOb1,surf,2020-04-08 14:24:52+09:00,634170105,154168
2224,8eEVa5BD55Gwgrp8aISU,car,2019-11-13 08:31:06.000 -0500,637118902,381417
2225,4kjdBfO5CH72CI6A4zBT,jerome de gerlache,2018-10-22 11:20:57.000 -0400,327358009,180
2226,WLo1cDvrBPKMKemLZIzK,animation,2019-02-08 09:44:47+00:00,494740233,1849322
2227,vhGhhepTRMRGukOZswkD,impossible director agency,2020-05-14 03:01:29.000 -0400,619419031,242
2228,WAl25UUVDJjeOOVThlEy,young marco,2020-08-07 08:10:07.000 -0400,619386331,1311
2229,Jeqs3YIJATNvBZNLXCBD,short films,2019-11-06 04:48:23.000 -0500,275117381,263547
2230,8fTTWay0teAJhhiZ6Pa5,the purgatory of monotony,2019-05-12 01:23:56-04:00,239166271,14
2231,HErheZQ7ap5EbrVH3You,rain,2019-11-08 11:20:44.000 -0500,415842352,122843
2232,UaLU7uRWTkDsTIHOyZ7c,bail,2018-09-08 16:41:11.000 -0400,258437069,18140
2233,i1vuJp9xuRskzOejIvhT,oscillation,2020-03-20 07:57:06.000 -0400,461934673,3402
2234,2OntldBHW2lgBPAl7wJc,mimi cave,2019-12-04 23:29:42.000 -0500,652302578,111
2235,aIfOTPyx55re1H7XSODn,craigs pathetic freakout,2018-10-02 00:46:31.000 -0400,68477732,1
2236,FHFgOMw3HdnrzjtRqiGy,clothing,2020-05-25 08:53:39.000 -0400,432558151,31
2237,5z1p5erhOLBRsluceCBN,the chair,2020-04-12 11:49:44.000 -0400,661167806,82732
2238,d858v0qzdsVSpKtDWU7X,paris,2020-02-01 12:52:05.000 -0500,603832529,370
2239,TNrvzoQ65xfuLREBj5Gs,ballet in museum,2020-03-21 15:18:00.000 -0400,442930955,33894
2240,H1yjXHFeN1Db1O2JdhgB,billie eilish,2020-01-22 19:28:11.000 -0500,48559244,879
2241,9emiclbi3sRL3SmRjxFO,womens march los angeles,2019-10-19 14:26:45.000 -0400,359132215,98770
2242,HV84yxpjDN6CoFlChSpi,tim sessler,2020-02-06 02:36:56.000 -0500,50361824,211
2243,lZEggKDVUUdGryMBUnAg,４k,2020-02-20 08:16:43.000 -0500,524797982,187637
2244,ZGt5PvGOTq8nHO48gswu,light,2018-10-17 15:43:59.000 -0400,279636960,580679
2245,ipZd5GWL75hTYhTtesWn,lightning,2020-02-06 10:12:55.000 -0500,18687911,34644
2246,WpTuE1Sj0J640fZhSD2m,yellow asian,2020-10-22 13:22:43.000 -0400,425055158,215
2247,Ek10kC3Q4BmpqrMy794h,vasticeland,2019-09-22 10:11:15-04:00,56579649,0
2248,2nfODZGtzApOB1iKXrXk,guinness - liberty fields   the pioneers of women's rugby,2019-10-25 10:41:38.000 -0400,656984824,6
2249,5W4LH2N7KfTyanVuzb14,trump,2019-11-06 19:12:50.000 -0500,184847826,41812
2250,CY2YXv7nuX2FmRmyYJL3,miles jay,2018-10-23 08:36:35.000 -0400,42046633,573
2251,1zlgdXdoll04l7Z07Cp4,femi kuti,2020-10-09 09:39:46.000 -0400,372299153,188
2252,UkZpQnpXqF0IHL5TYUHb,dance,2020-04-17 23:29:14.000 -0400,581596755,769610
2253,BCyZaCuSouwMQtvgy0I9,singapore,2020-02-27 06:26:09.000 -0500,343847037,78540
2254,SzUpK1TPyOm3O018KLUC,cheetah,2020-03-07 18:43:59.000 -0500,601354333,4524
2255,koysPHtwDatPt3khpBX7,8k,2019-06-23 22:13:47-04:00,370590307,9947
2256,tIRIcfL71FwhdFvwSGFX,dancer,2019-11-27 00:42:22.000 -0500,146837562,82493
2257,eLyMRkICc4KDrcfpGCOB,knwo,2019-01-30 09:43:16-05:00,83779440,21
2258,6EExFN5AuhYMkSkYMBpZ,matty brown,2018-09-15 20:56:47.000 -0400,278610130,177
2259,63Y3PaL3pWZy5w9gRzBF,4k,2020-02-27 10:42:14-05:00,45571193,210925
2260,AJvhkQFeabuCYfogum5d,arcade fire afterlife,2019-12-27 17:51:46.000 -0500,519883859,57
2261,sK6FUHVqJInnKHisLpZ9,time,2020-01-23 14:06:48.000 -0500,127079458,1873542
2262,ZfFyls5xW7kz8Gw8Lvv1,paul theodoroff,2018-10-01 14:54:56.000 -0400,565274267,45
2263,YqFzpcuguQP7TFZS42yM,stop motion,2020-08-23 18:54:51-04:00,186255828,191393
2264,Jme3tkL1Kt736UaBGFqO,the litas,2020-06-02 22:11:22.000 -0400,503177118,51
2265,Ip6X9D4ljUc30I3spoTp,defectively,2018-12-18 07:48:49+11:00,117339258,2568
2266,nbyUrrzoacmIpD7gnbQE,short film cannes,2020-03-04 01:01:50.000 -0500,92898248,53699
2267,Z7Mi7RnHGsCGaVCSt6DY,chapter 1 lesson from india,2018-10-19 14:21:59.000 -0400,344125659,2
2268,gFSRkDEvPO5YoMu6x7Hy,urban video,2020-01-24 22:14:13.000 -0500,271597090,74931
2269,YsRrpjNEFuh2ltmUo69N,24 hour workday,2020-03-30 23:10:38.000 -0400,489452925,1534
2270,1FpFqX3lT8BcM9gfDw5s,how to,2019-10-03 12:16:55+00:00,586469923,1995965
2271,hH7Cd2KH3zOo9aoZt1Y5,Heart,2020-10-20 14:53:52+04:30,354455677,401467
2272,lu0cOyiCUQt3NLu05Ygp,indian wedding,2019-12-11 19:00:11.000 -0500,576848336,80903
2273,QeD3W271Adukkfx0cuKo,the guardian,2020-04-19 15:40:45.000 -0400,255468267,22223
2274,cyVULUOT4JEqFEl8aidY,eva-1 pl,2019-11-11 13:22:33.000 -0500,152481315,78
2275,OTRtcuIqjrYLD3qjiYrL,lonely city,2020-02-27 15:59:51.000 -0500,585540333,34919
2276,oki7U7qUCYjzHZviJkYU,animation,2019-04-27 07:26:18-04:00,625857413,1849322
2277,gjczh9zka0LHrlgMV7zM,office,2020-01-29 00:12:06.000 -0500,504238594,386165
2278,GwnEQqh41pvBg7SrOcA7,ruffmercy,2020-01-23 10:15:45.000 -0500,629764365,199
2279,eUJoqvsgjkyRtIKWL3Wm,talk is cheap,2020-05-15 10:45:27.000 -0400,465638852,798
2280,uCZ2wLrpTdqgmTP9OZvE,where the hell is matt,2019-10-20 05:18:59.000 -0400,376041653,48375
