,search_id,ts,cid,position
895,2EQpPClP7Smlt6zVo6VI,2020-10-05 12:46:13.000 -0400,237225109,1
896,QmUr1iT11HPdYPZQ8teO,2018-09-03 13:24:01.000 -0400,231191863,12
897,saiHUMYc58fMuF42osWp,2020-05-27 20:35:17.000 -0400,179936903,1
898,WJt4iAOnl44bXiVR2onE,2018-09-21 23:21:44.000 -0400,34706361,6
899,ogqmYoJQmJHJqctqGyx3,2020-01-13 21:56:17.000 -0500,13327616,15
900,9o31NCUvc1nXzLdZqKY6,2020-06-19 15:22:07.000 -0400,35989434,1
901,r8Rdp6qSfWEETqtIsxvY,2018-09-24 17:57:16.000 -0400,103411714,33
902,40zkCaN9dlKymJkbLkRP,2020-02-07 16:32:00.000 -0500,280241077,124
903,81dRuTALUHnAopUZMnzf,2019-11-15 01:42:13.000 -0500,67124108,5
904,OTRtcuIqjrYLD3qjiYrL,2020-02-27 16:00:01.000 -0500,76957900,1
905,Aexg44NsxcF9tc1PGV1A,2018-10-15 23:30:30.000 -0400,219024162,2
906,4LfQxplYA4bSd6doLj6b,2018-10-03 15:09:30.000 -0400,155404383,1
907,SLtyIrUCjLmPJx2QuJNY,2019-12-28 20:15:02.000 -0500,372085570,7
908,JfJkMRd0TW9OJcrJn7nw,2018-09-20 06:07:27.000 -0400,8653232,7
909,tEIgZQWiIWSEyKqLvLXb,2020-09-02 08:46:50.000 -0400,409634075,59
910,Yrl0TsYj5yruZvBfive9,2018-09-24 16:15:50.000 -0400,12849638,3
911,j3lZvqF9L0UMIGXNQbbf,2020-04-05 08:34:33.000 -0400,401950743,1
912,ee9m2mf1Gm9h22PVUSFq,2020-08-29 19:32:43.000 -0400,389509769,1
913,QMqwvJBE16GYG0aE9klz,2020-02-08 23:39:10.000 -0500,241579722,5
914,EbxPPap8ay96eRmo60Q3,2018-10-07 04:11:49.000 -0400,100656498,1
915,ZksHu98rG2TmpxUiO3uJ,2018-10-13 15:57:52.000 -0400,224807503,1
916,RCqhPhzDM7nqx3IK5FXq,2018-09-05 02:01:51.000 -0400,178441828,3
917,WpTuE1Sj0J640fZhSD2m,2020-10-22 13:22:47.000 -0400,380661047,2
918,FoqfmupDKSEYCnmaBWNc,2018-10-05 04:52:34.000 -0400,239715318,10
919,qTnnnhAEBTPJdQkarjM1,2020-01-29 04:10:56.000 -0500,110808221,1
920,ZNgxm3LMhksjBhP9qBvg,2018-09-11 16:27:00.000 -0400,234677070,6
921,YnNguGklBc6NtNHC59Cw,2020-09-06 01:05:15.000 -0400,19197285,1
922,1RrsiyXqz3e26zWJRZiQ,2020-03-02 15:32:04.000 -0500,261363083,1
923,9bRQutjB2XAJYSDct3aF,2020-07-27 09:21:18.000 -0400,127885379,1
924,y7lOmnqfy0sMzVlkbH27,2020-08-31 13:28:39.000 -0400,80629469,3
925,rtaobxZpibORb4UbOuFw,2020-09-06 06:30:48-04:00,30581015,16
926,gjUHJzPrPG5gsxKBjXuG,2020-09-17 16:45:13.000 -0400,84851890,1
927,tVTg7SY3c86CnRflCzcp,2018-10-03 21:10:54.000 -0400,250356669,1
928,B9NQUySqR5RF0QhkvFjd,2020-04-03 19:08:35.000 -0400,330320418,9
929,IU1rPlUQhJvcuma8wWCO,2018-10-17 17:54:24.000 -0400,156696950,5
930,P09H4ZbfjbFUs3NFfU3y,2020-04-07 17:29:20.000 -0400,203361631,1
931,CWpIxsksXH2zlRlzzEOv,2018-09-08 09:52:33.000 -0400,263283040,1
932,ESwy6CbW7u29O6sh3j1O,2019-10-28 14:58:33.000 -0400,70976607,50
933,6kEugkgnkrID6UTt7fUA,2019-06-11 03:41:04-04:00,237152408,4
934,XbCdLpujaa2L9DiimIAE,2020-01-29 18:26:33.000 -0500,69755635,32
935,3FQjxHLjV57Z7osJq8sL,2020-02-28 13:31:54.000 -0500,105646584,1
936,gj5QVzXsoaUieL5m6w3i,2018-09-25 13:59:07.000 -0400,281175927,13
937,MZZiCZSI6v0ypf1AttXt,2018-09-25 00:03:26.000 -0400,291364274,5
938,9tULW0wKxvAaIDYmPE3i,2019-11-15 02:18:45.000 -0500,177713990,82
939,hGYgjp9XgRdGCQWDxbPi,2020-03-04 16:48:10.000 -0500,385434749,3
940,Md9PbyGPZC1dgr2QDvIz,2018-09-06 18:09:32.000 -0400,89455262,4
941,DWHDmmRK12GnfNYwA1kw,2018-10-25 01:17:23.000 -0400,161487817,1
942,C2XdJIZL0RoUVm3f3u9y,2020-10-08 15:25:50.000 -0400,417159783,1
943,nPrYk86DtFtmr9e7oOtD,2019-11-18 14:46:00.000 -0500,23627164,6
944,430XxS1C1J2xZ9SzcIGA,2020-02-25 09:35:24.000 -0500,237568588,2
945,pXD89GXcxyw35pjweFr5,2018-09-24 21:45:51.000 -0400,89302848,4
946,xuicXek57KAH4eGTM0nP,2020-02-16 19:54:25.000 -0500,217841404,1
947,hQvhJRDrcH7lor3iridy,2020-09-04 07:15:07.000 -0400,5324878,1
948,uRi3JAgVMpxIdaLZTCs2,2020-08-20 07:36:52.000 -0400,249968820,1
949,izsDGzx7zZ0OodQhAZq6,2019-10-28 17:12:57.000 -0400,364941742,1
950,O87FHXArAgicpphNF94D,2018-10-10 09:09:08.000 -0400,118805090,2
951,kJuYWtN4R3uReOUHAzdN,2020-08-09 08:13:21.000 -0400,105551999,16
952,QXsVeXWO6Gy6olEuMVt3,2018-09-28 22:14:15.000 -0400,165600324,1
953,skZFMbv0CrAcHRGBg4pL,2018-10-08 20:51:29.000 -0400,146359105,4
954,kRpktWuOPpmJbBHaaU5N,2019-12-05 15:45:12.000 -0500,9953368,1
955,FQuug1j8LHn4OrO8Y5hx,2019-11-27 16:14:48.000 -0500,6270998,15
956,xthDBCD7dC9azxgcd2YL,2018-09-28 22:43:48.000 -0400,126726032,7
957,mgEY1xtXETxoBgRtZoqM,2020-04-07 16:55:20.000 -0400,86701482,3
958,b8IB4IU4163608Vqn3nw,2020-08-23 08:27:15.000 -0400,328690392,1
959,F0eIprt7IbmgwlPeWrNz,2019-11-05 22:45:37.000 -0500,293352305,11
960,wrma18VyF6tSFLZAUgud,2020-02-13 14:06:26.000 -0500,367127949,2
961,qQbosLGPu8YcfF1oFjTl,2020-01-19 12:58:40.000 -0500,103750040,5
962,BklikX4kMBJif576lDwT,2019-12-28 21:32:29-05:00,100426447,8
963,V2FPeo6nbgrnoUYQNNEW,2020-09-04 20:31:16.000 -0400,412841518,1
964,CUV0FG5Tk7C7tqvY08TT,2019-11-12 15:29:30.000 -0500,317470522,4
965,7HuxPDFkOYlonnHhhysK,2018-10-07 16:54:27.000 -0400,258828793,4
966,PzqSDvmSZ4ih0LgjdUC3,2019-11-21 22:01:31.000 -0500,313045749,1
967,UEOpP9Cy9Anxu7DeSAp0,2019-10-29 08:18:47.000 -0400,240643836,5
968,a2dNBBQkTPcVOO5DZNy0,2020-02-22 23:08:47.000 -0500,370946743,10
969,mwXB1y9FFkZCRU5QfXoC,2018-09-16 20:05:04.000 -0400,206713775,2
970,GwnEQqh41pvBg7SrOcA7,2020-01-23 10:21:25.000 -0500,31928186,14
971,E35MCHVykPf1mJuJXJTY,2020-03-30 01:34:09.000 -0400,134530201,1
972,k5bkhlEfVJ3vKN5qTe7w,2020-09-18 11:57:17.000 -0400,241546182,2
973,uJYU0VBLY1AHeZBZ5o3a,2018-10-06 07:57:43.000 -0400,99401340,16
974,WSSJMTXIFzsN5pptnvfY,2018-10-25 21:05:33.000 -0400,217449774,2
975,U2GVzbRmJzIcG3AYhU3h,2020-01-14 13:28:34.000 -0500,330853122,7
976,Kzr5ZjhvYq4poZJjjaRh,2018-09-13 16:46:24.000 -0400,115476131,1
977,jzWkpIzzoOhiOuoE1bv8,2020-02-12 11:02:13.000 -0500,20732587,2
978,vd9kyj61vmE2mMTBrv2x,2020-07-01 00:14:59.000 -0400,360589623,1
979,FzLU8J1DRD1HgFUDwkq7,2020-02-19 15:29:39.000 -0500,35375393,3
980,MTiINdCKrDbUvkardvnP,2020-03-02 19:32:32.000 -0500,108018156,1
981,tzCipou9ct9Hu8Uej2kP,2020-01-11 00:13:12.000 -0500,322390692,6
982,rjBHWSkmTLQPXtt2rkrv,2019-12-30 19:40:47.000 -0500,187088670,14
983,PGUNRWLfE7EjhFi35s44,2018-09-14 23:09:25.000 -0400,137094136,9
984,oXVJ6hz1LO1QqIAInZaR,2020-03-15 00:14:35-04:00,119754714,12
985,LXMCdOxlqTl8myaOEpvM,2020-03-17 18:15:15.000 -0400,132328313,1
986,O8wKBiPbMxp0CjJXuTIZ,2020-05-26 15:41:41.000 -0400,76440793,10
987,UMQSc5akrYAQAaHgEiC4,2020-05-08 23:46:58.000 -0400,159886722,43
988,2OntldBHW2lgBPAl7wJc,2019-12-04 23:29:47.000 -0500,348489399,3
989,M73jlo3jdBrbjvPfOdVw,2019-11-07 20:15:02.000 -0500,313084145,1
990,4kjdBfO5CH72CI6A4zBT,2018-10-22 11:21:16.000 -0400,256327801,10
991,MjXcohAqCW4GcuT65kNd,2018-10-19 06:33:47.000 -0400,96535666,6
992,yJhks9GP78h11D3P35iV,2020-02-24 21:54:58.000 -0500,393253445,1
993,4NealuOo2WJlhmoVWzZr,2018-09-13 01:56:45.000 -0400,285541104,71
994,nfTVWwz6qcvzwJnqPOHW,2020-01-31 18:52:47.000 -0500,293033666,1
995,OEPVnHfXZV1n0js8Maxu,2018-10-22 13:17:27.000 -0400,244683457,1
996,W66DDplGq8SLTI9WTv08,2019-09-06 13:15:32-04:00,274849065,6
997,PGVBnGdcbLb3ZeiykSs4,2018-10-06 17:54:22.000 -0400,278278366,4
998,D7QaKx8TY5oAeZVeCuWs,2018-09-07 15:13:44.000 -0400,220461263,6
999,AzXlQYQ5xTj8ScS7geBF,2020-04-02 11:39:27.000 -0400,84763962,2
1000,x6S2DMk9DVvwKF9KOwt6,2019-12-17 18:11:09.000 -0500,17056981,8
1001,fpINmnBT5O6TlU2A0atZ,2018-10-11 21:13:39.000 -0400,197412946,3
1002,Kl5m8HaVCtPdmIsdEiOD,2018-09-26 02:34:56.000 -0400,335628,8
1003,KFrLMuAMVP0MBRkpGloR,2020-03-03 01:04:55.000 -0500,370200524,8
1004,jZs8X0qo7ctQKWpOD7Jt,2019-11-04 20:36:04.000 -0500,197412946,43
1005,KAkCIPpzmTdJw5zy2uiS,2018-09-11 14:15:49.000 -0400,239093521,4
1006,5p49C3GeA9b4d6lDWVER,2020-03-10 01:41:25.000 -0400,99338216,7
1007,zXHNsDofXjmy1cokZwUd,2018-10-17 20:06:29.000 -0400,218680983,4
1008,ria2cSe7ZNn1yL5Tnajl,2020-03-10 13:27:34.000 -0400,179937366,3
1009,T7O49DOfq1DLx5Eff259,2019-12-02 10:14:30.000 -0500,293033666,1
1010,kJuYWtN4R3uReOUHAzdN,2020-08-09 08:13:30.000 -0400,312244841,2
1011,flWtktiFUeOl55B7vjgt,2020-04-26 22:58:55.000 -0400,93050867,5
1012,UI9fS4vlQtCCTOep1kZQ,2020-11-05 23:50:19.000 -0500,297057335,2
1013,n7d5Kjra898XeSyfcxPS,2020-03-23 09:56:30.000 -0400,97117689,8
1014,kulfjWfWcT4Z4x4WY6Z8,2019-12-10 17:02:20.000 -0500,375749787,1
1015,pQmKCUb2eXOzz7ao5W4I,2020-01-05 16:43:35.000 -0500,141518601,4
1016,9jELjpUy8TzVJJErEE9w,2019-11-07 22:11:18.000 -0500,133697756,13
1017,QYb75HYmB5WZifGp128G,2018-10-17 16:53:50.000 -0400,183033618,20
1018,nsBk3yMvoUAiisehIK7k,2018-09-26 18:18:03.000 -0400,139654435,2
1019,B78F4LN94xQuQis3b6dN,2020-03-13 18:55:53.000 -0400,346943885,1
1020,6EExFN5AuhYMkSkYMBpZ,2018-09-15 20:57:05.000 -0400,132704505,1
1021,fll3sujjbRa1rzH0MXYN,2020-09-28 08:27:14.000 -0400,231359473,1
1022,9i0647Y2EtNYTrr3LX5b,2020-08-21 11:55:50.000 -0400,193097351,1
1023,KXfKDCpMOltXFomSpd8z,2019-11-06 19:37:19.000 -0500,348839862,1
1024,TgpWMLND1Ydod9GmuV1f,2019-11-23 06:48:56.000 -0500,91997957,3
1025,40zkCaN9dlKymJkbLkRP,2020-02-07 16:32:00.000 -0500,280241077,124
1026,mFacEhTWwquUGEV6M9wz,2018-09-07 13:43:40.000 -0400,223823259,26
1027,2awxkVO1lPlgaZW0KaFL,2019-10-17 22:30:17.000 -0400,25988841,13
1028,KHT23yuni0lE9eKo1ufR,2019-12-24 06:31:12.000 -0500,295107318,2
1029,fbiDFv8AmDVxgFmj278Z,2018-09-27 06:39:54.000 -0400,108018156,1
1030,hEy5wefudy0OC0Q2Y3ab,2018-10-15 22:32:46.000 -0400,93003441,4
1031,67APLC6psMRus6HvnQK5,2019-10-21 06:45:40.000 -0400,332126100,1
1032,moBA5yKFO0pZrEb9CP0R,2020-04-13 17:49:51.000 -0400,294687024,1
1033,81jstMVo8pEa1ZWLQfxu,2020-01-08 16:06:10.000 -0500,370017305,1
1034,K45T2D5fYw9jF9Z2HsSQ,2018-10-03 11:02:39.000 -0400,177880740,7
1035,6fsBFCAYtkU7VTvJIxis,2018-09-28 17:45:28.000 -0400,291605603,1
1036,BIqCJMOSiFQxIanY4AEL,2020-04-08 19:28:08.000 -0400,108650530,1
1037,mqGo9DjYR2C1yWgOpBNn,2018-10-14 22:13:04.000 -0400,246758971,4
1038,A8Zij6zTGJakobG5YAEj,2018-10-14 12:33:12.000 -0400,216306429,5
1039,pzRGHs0amKDAab0ozDYM,2020-01-14 19:17:16.000 -0500,374357131,10
1040,6EExFN5AuhYMkSkYMBpZ,2018-09-15 20:57:05.000 -0400,132704505,1
1041,4pFzsuKqOjJqnYwhIQ2Z,2020-01-18 06:32:33.000 -0500,3921306,1
1042,hJCMEihnPEAvpEGpGPFm,2018-09-12 18:47:38.000 -0400,143370093,43
1043,epRMq4Lzp8u6AOGqi2Ni,2020-02-14 01:13:31.000 -0500,357382415,14
1044,RqHPJuVWFOkUoZgsdcse,2018-10-09 12:39:38.000 -0400,82920243,6
1045,lf6EBb5hmZBDn2Ke2Gho,2020-08-11 20:24:27.000 -0400,113447354,7
1046,fwBFYmGjtBDcN1M4i5KC,2019-12-13 21:15:33.000 -0500,71582564,2
1047,yBQDCcBIGf5jponCg9lk,2018-10-24 22:58:02.000 -0400,245581179,30
1048,Aexg44NsxcF9tc1PGV1A,2018-10-15 23:30:30.000 -0400,219024162,2
1049,5VSEi4PliMxKfF0mBjEg,2019-11-07 19:51:15.000 -0500,63804783,1
1050,IHJrmRCWPN7djPOYnrQM,2019-10-25 17:31:40.000 -0400,208334095,1
1051,GwE2OXbesamwwMxFNjaj,2018-09-13 13:49:33.000 -0400,89936009,4
1052,CUYGiWpzdo8GknFMLCfQ,2019-12-02 15:02:52.000 -0500,160783014,1
1053,AVL331kSZPFEqxbCQbuT,2018-10-09 19:11:14.000 -0400,8362481,6
1054,WWqgBp4UgtbhLFQFMT2Q,2020-09-24 05:04:13.000 -0400,434204826,1
1055,NKiF7fnhYK39NnRGSpF4,2020-05-27 11:11:38.000 -0400,108650530,18
1056,pkwogAnt92Sjv5bdU0MR,2018-09-27 12:42:52.000 -0400,85577159,1
1057,kqPVvDQlHkGkqQzVLRXq,2019-12-20 03:04:19.000 -0500,255479836,1
1058,PDgPsbtIX0WtpTecu9eF,2020-04-07 19:48:29.000 -0400,300502326,2
1059,GBE25auaScqqQuKtpmuv,2018-10-17 10:00:42.000 -0400,200030658,47
1060,wZR6gcbV8RAKhTunjXOb,2020-04-25 19:13:50.000 -0400,302312473,16
1061,BAVI5F73l5bwadBmWlCB,2020-02-06 15:08:19.000 -0500,375783563,1
1062,8ZQy6DE6hpuFMjG394TY,2020-05-21 15:04:22.000 -0400,147173661,5
1063,di7tRK8k4tQqMocZcy9q,2019-11-26 05:18:30.000 -0500,297519326,1
1064,XYUVSAAgBKBsH2FpptAg,2018-09-20 08:57:30.000 -0400,95145651,12
1065,fkI5bxAymULHzOp3W7yl,2018-09-20 14:17:36.000 -0400,200671449,21
1066,qyfxObLnTQtAd2msLtS0,2018-10-28 11:26:33.000 -0400,171343268,1
1067,5OKOnLJbAj7LtvYgCZbj,2020-07-09 23:01:10-04:00,149124190,8
1068,hWMfSbIMyYe39MMrf42G,2018-10-08 11:43:01.000 -0400,85367938,10
1069,cFirAUDYEdtkCyORCHhk,2019-12-05 01:39:39.000 -0500,375281295,1
1070,Bkl1P9zqQqWg6duw45w0,2018-10-17 22:36:59.000 -0400,67887007,8
1071,uCZ2wLrpTdqgmTP9OZvE,2019-10-20 05:19:13.000 -0400,1211060,1
1072,n7vkT5IwvbZ7mJwGv3Du,2020-05-18 18:33:45.000 -0400,237152408,1
1073,D6u0NoPpuD6oGzsERQde,2019-06-30 09:57:00-04:00,155534602,7
1074,eXUYBitED6dgZ9HRLKxk,2020-02-19 11:33:04.000 -0500,67115692,1
1075,9OYn23iQLlskg45B1iWR,2020-04-07 03:26:00.000 -0400,402081296,1
1076,dwEMEsvhAVuogj5DSmcD,2020-03-03 19:46:06.000 -0500,369962654,1
1077,rFrqVJLWFvfMF8aPL6VC,2018-09-25 12:10:01.000 -0400,27246366,4
1078,1LxLS93FOHw1vVOyUUzU,2018-09-17 18:39:58.000 -0400,117770305,4
1079,HPyL7RmNbKnNrADhT16d,2018-09-26 17:21:21.000 -0400,290935145,1
1080,WPapbxpCJIZVVig4hgcy,2018-10-10 01:51:18.000 -0400,117827379,1
1081,6fsBFCAYtkU7VTvJIxis,2018-09-28 17:45:28.000 -0400,291605603,1
1082,Ni2srsMMYg0TyQweIJHp,2020-10-30 12:26:05.000 -0400,454905362,2
1083,yXhzaWQMxNSGLNWakUHq,2019-12-02 12:43:04-05:00,143894533,9
1084,2ExuTjwfSJybsMLOGrtt,2020-01-21 18:26:48.000 -0500,176507317,1
1085,q66aorwC9VrzOeUSDwTV,2019-11-04 02:59:32.000 -0500,88907972,2
1086,TL2p3PJA2XN8vP5oPdCE,2019-10-25 23:07:21.000 -0400,93544310,1
1087,NQqPMihziqvKyXRrmGnY,2018-09-23 11:58:32.000 -0400,287383546,2
1088,BskbsXqQw0Bkvne2bh3r,2018-09-06 12:03:20.000 -0400,279166879,7
1089,TBvYxF3JnX2tbBcFBNn1,2018-10-01 06:10:59.000 -0400,985696,16
1090,pwRx2kt8cVZlu2V2LM0g,2020-10-08 18:00:54.000 -0400,160795942,1
1091,Vix0SFi7Fc0z36xSEgjS,2020-03-16 06:44:31+03:00,330853122,13
1092,Id6YpE9oqKTFJzvMvrBZ,2018-09-11 13:21:44.000 -0400,157667168,4
1093,1zlgdXdoll04l7Z07Cp4,2020-10-09 09:39:51.000 -0400,64951478,1
1094,Ip6X9D4ljUc30I3spoTp,2020-02-18 12:30:02.000 -0500,342277371,1
1095,76F7W1QEuxVrmhzy0UOT,2020-10-08 10:37:52.000 -0400,180668935,1
1096,zVGeqJOaI36loh1MY6Pc,2019-05-27 02:32:59-04:00,286505925,19
1097,vHkpMhLLsEMwkgnVFU9y,2019-11-20 08:52:09.000 -0500,196269431,14
1098,ZfFyls5xW7kz8Gw8Lvv1,2018-10-01 14:55:00.000 -0400,230304260,1
1099,X8hbmA6znLZv2A4MJXwh,2018-10-02 15:34:52.000 -0400,291628768,4
1100,1N6KCRL3UIlaWndS5OzX,2018-09-14 00:26:16.000 -0400,122038715,8
1101,cd0yKo5BRxljyIrwUper,2020-03-24 05:13:42.000 -0400,218528943,2
1102,TNrvzoQ65xfuLREBj5Gs,2020-03-21 15:18:05.000 -0400,161197601,11
1103,eDuhEB5wPO1BTzLRbdcy,2020-09-29 20:21:23.000 -0400,89936009,2
1104,6rcb9B0umyNzFfDaKbyV,2020-01-16 20:28:42.000 -0500,99493823,8
1105,xS51GtGmuhvHaPivArDf,2018-09-04 18:34:29.000 -0400,132183063,2
1106,URBhkjaFtFZEzx0DtUVe,2020-03-12 00:34:06-04:00,13327616,20
1107,bhPmJqd5F1JOQl7i5bFE,2018-10-16 14:33:50.000 -0400,279166879,1
1108,P364K3kuOPhyfL53gibu,2020-01-23 16:42:51.000 -0500,295591903,1
1109,vlTqZKHIhd3HAG6XTAFq,2020-09-22 00:46:55.000 -0400,144892147,18
1110,lR4EjulumlP9ISeZPVBE,2019-11-14 09:25:01.000 -0500,33091687,1
1111,MjXcohAqCW4GcuT65kNd,2018-10-19 06:33:47.000 -0400,96535666,6
1112,WQpg6ED9E1EjkfCoir8G,2019-10-30 13:19:54.000 -0400,160751249,2
1113,On4kzjaWl1K3vLIyFvlM,2018-10-06 16:15:02.000 -0400,168639256,4
1114,RuFpLxEzF787yFNMOooJ,2020-08-29 11:27:36-04:00,121283867,14
1115,nPrYk86DtFtmr9e7oOtD,2019-11-18 14:46:00.000 -0500,23627164,6
1116,f0DT1oXADvI9EFvcWKAN,2020-07-07 09:22:45.000 -0400,165102515,68
1117,imqz6bbnhIxvhfUeAYRR,2020-05-15 12:46:38+02:00,152778504,17
1118,PlXaJEARnEVEcNWTW8Db,2020-06-23 04:53:25.000 -0400,152895814,1
1119,C2OeFFBXbTVDzMPbKhGo,2018-09-17 01:24:57.000 -0400,64542506,1
1120,jci2CMCDk3tavW8ecc1q,2020-06-11 07:29:53.000 -0400,52035859,1
1121,W8AGccK6n3t46hnRjOpP,2020-10-26 14:15:45.000 -0400,64473966,1
1122,SW9OpMso5C3pJHnTK5Bq,2019-11-06 04:08:25.000 -0500,106365480,3
1123,exB2ZPMSqFfNLibWla7b,2020-07-21 13:12:05.000 -0400,167796382,1
1124,IOITi7zjaewXdw57MvWN,2020-07-06 09:53:09.000 -0400,71868110,37
1125,isPDXZSoixsUf8rPce72,2018-10-09 06:59:12.000 -0400,282402702,1
1126,BzNp7ngPFVoKSpszC0Vs,2020-01-22 15:19:19.000 -0500,237225109,1
1127,IdgApHbmVbQkbmf6e71m,2020-04-02 01:05:43.000 -0400,72475536,2
1128,myAV4syI7ugBgyhNmvWd,2019-12-08 08:30:20.000 -0500,63804783,1
1129,gGi6KLnwT6nSLsjpDBxd,2020-07-10 23:00:20-04:00,239715318,7
1130,JSZXYEpGNINkPms1pR0X,2020-08-09 02:15:42.000 -0400,117467847,1
1131,YVkd1no4xn1QBsqL7HT1,2020-10-20 23:40:30.000 -0400,121283867,1
1132,2iiDXss8VHdkoCnyqW2t,2020-09-25 16:33:13.000 -0400,114758996,1
1133,8sUPSjPCdOUw7B70Sd8p,2020-05-08 23:37:47.000 -0400,144736865,17
1134,KgkJ71qHEB0vrFcc4Nm2,2019-11-16 08:33:29.000 -0500,270499256,2
1135,dMUnNlqsgzrTvb6ZoIVs,2019-10-24 00:12:53.000 -0400,275891086,1
1136,VhXDXzSTzX5n9WEEWsrS,2019-12-06 17:07:43+01:00,17531327,13
1137,P4RrKnLud2ijZ4apJw2W,2019-11-11 03:55:44.000 -0500,201695311,1
1138,UYccduaRw8O7IaWU2kK4,2020-05-10 23:51:24+02:00,395363404,7
1139,pjcy3t2sbW9sj8T5nn13,2018-09-24 13:03:03.000 -0400,21087821,22
1140,TTLArREKKVkLOfYAbow8,2019-10-19 00:46:25.000 -0400,344962557,8
1141,xzlZVmHRrg6pvkroodIT,2018-09-10 09:00:03.000 -0400,29186408,17
1142,eVNEo6YSamE5DYS3YaTe,2020-09-30 12:19:53.000 -0400,133697756,5
1143,u8X0fP7CBrzQJRVebFlG,2018-10-03 21:43:11.000 -0400,9173975,4
1144,ebT0Z6ikGlD275Iz2XfS,2020-10-05 13:26:59.000 -0400,222974874,1
1145,QmUr1iT11HPdYPZQ8teO,2018-09-03 13:24:01.000 -0400,231191863,12
1146,MN1hsWVCXGjXQOScVtUP,2019-09-25 06:09:39-04:00,143894533,13
1147,9KmMW8jTIq7IAMNIHaFL,2020-02-08 12:47:05.000 -0500,117467847,3
1148,L4UXfH9Xdr7KUCeh6TXX,2018-09-06 18:10:35.000 -0400,157967716,2
1149,cGLue3Znh8wExUymySFI,2019-12-21 05:25:07.000 -0500,105310266,4
1150,v7hdNfh68EXU2omuH1En,2019-05-21 16:01:10-04:00,335628,6
1151,kJuYWtN4R3uReOUHAzdN,2020-08-09 08:13:31.000 -0400,278278366,4
1152,i6dqE5X71y4xwDyNWdu1,2019-10-10 20:48:03-04:00,64542506,12
1153,WyHwqFQjGA42sktnLYpZ,2019-11-22 10:07:06.000 -0500,58461689,1
1154,WpYBMED2e5JEbjNFdlhs,2020-07-24 16:10:35.000 -0400,212603149,1
1155,q7KH01SsrKJ2FiAsjGiw,2020-07-27 10:32:54.000 -0400,397439878,1
1156,GME2VtCVLHB6srOPK9tU,2018-10-19 19:03:53.000 -0400,173487055,4
1157,JcXTPLdQdBrvE1ffFZRJ,2019-10-23 16:55:33.000 -0400,342277371,1
1158,nNKdvfug8bdKSl4EGneZ,2019-11-01 16:58:07.000 -0400,368004024,1
1159,xjNFrUpq6hhiQOzefaQu,2019-10-20 21:57:49.000 -0400,336167672,1
1160,CfbyCH0ptM03GmFIVIDt,2020-04-13 04:10:32.000 -0400,65099905,35
1161,GAO2ytuvLksGctj6ApA3,2020-05-25 10:51:58.000 -0400,115082758,1
1162,sMLjuGnnveF7ibliXcQJ,2020-08-28 18:24:46.000 -0400,176507317,6
1163,7Jylsiir1oAWUsoA6ifD,2020-02-14 12:31:43.000 -0500,341090511,1
1164,jlZb5urV4pe0QM1H4DUm,2020-02-05 16:13:20.000 -0500,91617742,8
1165,MAuK1spxvg3QqzkiHPIq,2018-09-06 23:09:05.000 -0400,18230243,3
1166,bjCs7DprtdVB87ONRKBQ,2020-09-18 04:08:09.000 -0400,439995636,1
1167,8xZpiqniSL7omIFTJrG9,2018-09-18 13:25:07.000 -0400,22469541,7
1168,HSmQ4iKu2wzrJ9B9a8yx,2019-11-28 12:34:26.000 -0500,197494557,3
1169,8EDk6cnvWaZ31lD74Xl6,2019-12-20 05:37:45.000 -0500,127468772,1
1170,N6wHbbvaC7BemoETgSpx,2020-01-07 07:18:05.000 -0500,307133457,8
1171,TQmXK288GABLq8b8Zzia,2020-01-06 13:16:05-05:00,138236113,19
1172,WqMlLAEEIBRCwsq0LkPF,2020-01-10 17:36:56.000 -0500,132704505,1
1173,ajDnFxMoU3fcrLuisbFZ,2020-02-27 16:47:06.000 -0500,87008050,3
1174,lmQLerx41uMcNBO4gxN7,2019-10-17 09:15:56.000 -0400,69225705,5
1175,PYGFfxURPhqpqCsC4826,2018-10-02 12:35:59.000 -0400,81750995,4
1176,4nCZHuD3fWe7FZaw58Kq,2018-09-04 16:14:45.000 -0400,126544483,5
1177,Cs4Mdx1Be74wQjLPnrcS,2020-04-01 18:48:20.000 -0400,121450839,1
1178,Uxsdo3KPs9PLFopsH8BR,2020-04-06 14:34:26.000 -0400,295107318,2
1179,oUmDTpnXA7W0QY77mGOr,2020-04-06 13:51:31.000 -0400,82931517,14
1180,cqnYvvLSk6K4GeHMlX9P,2018-10-04 17:16:17.000 -0400,246509344,4
1181,5NyEME3seFgafu8Susja,2019-12-12 13:06:34.000 -0500,96558506,1
1182,nUD9n290wlpP8PTEdcTy,2018-11-12 04:58:22-05:00,7739318,16
1183,DIN7tTP4xZafeWxUnHxc,2018-10-04 15:51:43.000 -0400,293033666,1
1184,Erf5VG4jWIdcE6seZoTc,2018-09-11 08:04:53.000 -0400,154583964,1
1185,SttkNd3xTJQn2FgjZZ5v,2018-09-19 04:42:04.000 -0400,122375452,1
1186,OL2KocS7NOaar8mCWD3M,2018-10-22 07:38:08.000 -0400,104009964,3
1187,q7dl3bmaVwhaMY7V9Bfy,2020-03-21 14:34:08.000 -0400,248496167,4
1188,Jd2aJPpSGGg52R1my22p,2019-11-30 07:48:01.000 -0500,265476951,1
